Guid,Id,TitleName,MarketplaceUrl
66acd000-77fe-1000-9115-d802315a07d2,827983826,WWE 2K16,https://marketplace.xbox.com/es-AR/Product/WWE-2K16/66acd000-77fe-1000-9115-d802315a07d2
66acd000-77fe-1000-9115-d802354107d5,893454293,adidas,https://marketplace.xbox.com/es-AR/Product/adidas/66acd000-77fe-1000-9115-d802354107d5
66acd000-77fe-1000-9115-d802354807d5,893913045,Deadfall Adventures,https://marketplace.xbox.com/es-AR/Product/Deadfall-Adventures/66acd000-77fe-1000-9115-d802354807d5
66acd000-77fe-1000-9115-d802354807dc,893913052,MX VS ATV Supercross,https://marketplace.xbox.com/es-AR/Product/MX-VS-ATV-Supercross/66acd000-77fe-1000-9115-d802354807dc
66acd000-77fe-1000-9115-d802354807dd,893913053,Legend of Kay Anniversary,https://marketplace.xbox.com/es-AR/Product/Legend-of-Kay-Anniversary/66acd000-77fe-1000-9115-d802354807dd
66acd000-77fe-1000-9115-d802354807de,893913054,The Book of Unwritten Tales 2,https://marketplace.xbox.com/es-AR/Product/The-Book-of-Unwritten-Tales-2/66acd000-77fe-1000-9115-d802354807de
66acd000-77fe-1000-9115-d802354807e0,893913056,Destroy All Humans,https://marketplace.xbox.com/es-AR/Product/Destroy-All-Humans/66acd000-77fe-1000-9115-d802354807e0
66acd000-77fe-1000-9115-d802354807e1,893913057,Full Spectrum Warrior,https://marketplace.xbox.com/es-AR/Product/Full-Spectrum-Warrior/66acd000-77fe-1000-9115-d802354807e1
66acd000-77fe-1000-9115-d802354807e2,893913058,MX Unleashed,https://marketplace.xbox.com/es-AR/Product/MX-Unleashed/66acd000-77fe-1000-9115-d802354807e2
66acd000-77fe-1000-9115-d802354807e4,893913060,Sphinx y la Maldita Momia,https://marketplace.xbox.com/es-AR/Product/Sphinx-y-la-Maldita-Momia/66acd000-77fe-1000-9115-d802354807e4
66acd000-77fe-1000-9115-d802373307d2,926091218,Dance Central™ 2,https://marketplace.xbox.com/es-AR/Product/Dance-Central-2/66acd000-77fe-1000-9115-d802373307d2
66acd000-77fe-1000-9115-d802373307d9,926091225,Dance Central™ 3,https://marketplace.xbox.com/es-AR/Product/Dance-Central-3/66acd000-77fe-1000-9115-d802373307d9
66acd000-77fe-1000-9115-d802373407d1,926156753,Young Justice,https://marketplace.xbox.com/es-AR/Product/Young-Justice/66acd000-77fe-1000-9115-d802373407d1
66acd000-77fe-1000-9115-d802373407d3,926156755,Falling Skies,https://marketplace.xbox.com/es-AR/Product/Falling-Skies/66acd000-77fe-1000-9115-d802373407d3
66acd000-77fe-1000-9115-d802373407d4,926156756,Dragones 2,https://marketplace.xbox.com/es-AR/Product/Dragones-2/66acd000-77fe-1000-9115-d802373407d4
66acd000-77fe-1000-9115-d802373407d6,926156758,Hora de Aventuras: Secret (2014),https://marketplace.xbox.com/es-AR/Product/Hora-de-Aventuras-Secret-2014/66acd000-77fe-1000-9115-d802373407d6
66acd000-77fe-1000-9115-d802373407d7,926156759,Kung Fu Panda,https://marketplace.xbox.com/es-AR/Product/Kung-Fu-Panda/66acd000-77fe-1000-9115-d802373407d7
66acd000-77fe-1000-9115-d802373407da,926156762,Monster High: NGIS,https://marketplace.xbox.com/es-AR/Product/Monster-High-NGIS/66acd000-77fe-1000-9115-d802373407da
66acd000-77fe-1000-9115-d802373907d2,926484434,Nissan,https://marketplace.xbox.com/es-AR/Product/Nissan/66acd000-77fe-1000-9115-d802373907d2
66acd000-77fe-1000-9115-d802373907d5,926484437,General Motors,https://marketplace.xbox.com/es-AR/Product/General-Motors/66acd000-77fe-1000-9115-d802373907d5
66acd000-77fe-1000-9115-d802394f07d1,961480657,Diablo III,https://marketplace.xbox.com/es-AR/Product/Diablo-III/66acd000-77fe-1000-9115-d802394f07d1
66acd000-77fe-1000-9115-d802394f07d4,961480660,Diablo III: Reaper of Souls,https://marketplace.xbox.com/es-AR/Product/Diablo-III-Reaper-of-Souls/66acd000-77fe-1000-9115-d802394f07d4
66acd000-77fe-1000-9115-d802413607d5,1094059989,Transformers Prime Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Transformers-Prime-Pics-Themes/66acd000-77fe-1000-9115-d802413607d5
66acd000-77fe-1000-9115-d802413607d9,1094059993,My Little Pony Pics & Themes,https://marketplace.xbox.com/es-AR/Product/My-Little-Pony-Pics-Themes/66acd000-77fe-1000-9115-d802413607d9
66acd000-77fe-1000-9115-d802413607da,1094059994,Bruce Lee Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Bruce-Lee-Pics-Themes/66acd000-77fe-1000-9115-d802413607da
66acd000-77fe-1000-9115-d802413607db,1094059995,Battlestar Galactica Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Battlestar-Galactica-Pics-Themes/66acd000-77fe-1000-9115-d802413607db
66acd000-77fe-1000-9115-d802413607dc,1094059996,KISS Pics & Themes,https://marketplace.xbox.com/es-AR/Product/KISS-Pics-Themes/66acd000-77fe-1000-9115-d802413607dc
66acd000-77fe-1000-9115-d802413607de,1094059998,Turbo Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Turbo-Pics-Themes/66acd000-77fe-1000-9115-d802413607de
66acd000-77fe-1000-9115-d802413607e6,1094060006,Scared Shrekless Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Scared-Shrekless-Pics-Themes/66acd000-77fe-1000-9115-d802413607e6
66acd000-77fe-1000-9115-d802413607e7,1094060007,NFL PLAYERS Pics & Themes,https://marketplace.xbox.com/es-AR/Product/NFL-PLAYERS-Pics-Themes/66acd000-77fe-1000-9115-d802413607e7
66acd000-77fe-1000-9115-d802413607ee,1094060014,Power Puff Girls Gamer Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Power-Puff-Girls-Gamer-Pics-Themes/66acd000-77fe-1000-9115-d802413607ee
66acd000-77fe-1000-9115-d802413607ef,1094060015,Regular Show Pics & Themes,https://marketplace.xbox.com/es-AR/Product/Regular-Show-Pics-Themes/66acd000-77fe-1000-9115-d802413607ef
66acd000-77fe-1000-9115-d802413607f9,1094060025,Gamer Picture Depot,https://marketplace.xbox.com/es-AR/Product/Gamer-Picture-Depot/66acd000-77fe-1000-9115-d802413607f9
66acd000-77fe-1000-9115-d802413607fc,1094060028,Forza Motorsport 6 (Avatar Content Only),https://marketplace.xbox.com/es-AR/Product/Forza-Motorsport-6-Avatar-Content-Only/66acd000-77fe-1000-9115-d802413607fc
66acd000-77fe-1000-9115-d802415407d6,1096026070,The Cursed Crusade,https://marketplace.xbox.com/es-AR/Product/The-Cursed-Crusade/66acd000-77fe-1000-9115-d802415407d6
66acd000-77fe-1000-9115-d802415407e0,1096026080,Testament of Sherlock Holmes,https://marketplace.xbox.com/es-AR/Product/Testament-of-Sherlock-Holmes/66acd000-77fe-1000-9115-d802415407e0
66acd000-77fe-1000-9115-d802415607d1,1096157137,Call of Duty® 2,https://marketplace.xbox.com/es-AR/Product/Call-of-Duty-2/66acd000-77fe-1000-9115-d802415607d1
66acd000-77fe-1000-9115-d802415607d3,1096157139,Gun,https://marketplace.xbox.com/es-AR/Product/Gun/66acd000-77fe-1000-9115-d802415607d3
66acd000-77fe-1000-9115-d802415607da,1096157146,Marvel Ult. Alliance,https://marketplace.xbox.com/es-AR/Product/Marvel-Ult-Alliance/66acd000-77fe-1000-9115-d802415607da
66acd000-77fe-1000-9115-d802415607dc,1096157148,Alaskan Adventures,https://marketplace.xbox.com/es-AR/Product/Alaskan-Adventures/66acd000-77fe-1000-9115-d802415607dc
66acd000-77fe-1000-9115-d802415607e1,1096157153,Call of Duty® 3,https://marketplace.xbox.com/es-AR/Product/Call-of-Duty-3/66acd000-77fe-1000-9115-d802415607e1
66acd000-77fe-1000-9115-d802415607e6,1096157158,Modern Warfare®,https://marketplace.xbox.com/es-AR/Product/Modern-Warfare/66acd000-77fe-1000-9115-d802415607e6
66acd000-77fe-1000-9115-d80241560817,1096157207,Modern Warfare® 2,https://marketplace.xbox.com/es-AR/Product/Modern-Warfare-2/66acd000-77fe-1000-9115-d80241560817
66acd000-77fe-1000-9115-d8024156081c,1096157212,Call of Duty®: WaW,https://marketplace.xbox.com/es-AR/Product/Call-of-Duty-WaW/66acd000-77fe-1000-9115-d8024156081c
66acd000-77fe-1000-9115-d8024156082f,1096157231,Marvel Ult. Alliance 2,https://marketplace.xbox.com/es-AR/Product/Marvel-Ult-Alliance-2/66acd000-77fe-1000-9115-d8024156082f
66acd000-77fe-1000-9115-d8024156084c,1096157260,Transformers: GPC,https://marketplace.xbox.com/es-AR/Product/Transformers-GPC/66acd000-77fe-1000-9115-d8024156084c
66acd000-77fe-1000-9115-d8024156084e,1096157262,[PROTOTYPE]™,https://marketplace.xbox.com/es-AR/Product/PROTOTYPE/66acd000-77fe-1000-9115-d8024156084e
66acd000-77fe-1000-9115-d80241560855,1096157269,Call of Duty®: Black Ops,https://marketplace.xbox.com/es-AR/Product/Call-of-Duty-Black-Ops/66acd000-77fe-1000-9115-d80241560855
66acd000-77fe-1000-9115-d8024156089c,1096157340,TRANSFORMERS: CDC,https://marketplace.xbox.com/es-AR/Product/TRANSFORMERS-CDC/66acd000-77fe-1000-9115-d8024156089c
66acd000-77fe-1000-9115-d802415608a7,1096157351,PROTOTYPE 2,https://marketplace.xbox.com/es-AR/Product/PROTOTYPE-2/66acd000-77fe-1000-9115-d802415608a7
66acd000-77fe-1000-9115-d802415608c3,1096157379,COD: Black Ops II,https://marketplace.xbox.com/es-AR/Product/COD-Black-Ops-II/66acd000-77fe-1000-9115-d802415608c3
66acd000-77fe-1000-9115-d802415608cb,1096157387,Modern Warfare® 3,https://marketplace.xbox.com/es-AR/Product/Modern-Warfare-3/66acd000-77fe-1000-9115-d802415608cb
66acd000-77fe-1000-9115-d802415608f8,1096157432,Destiny,https://marketplace.xbox.com/es-AR/Product/Destiny/66acd000-77fe-1000-9115-d802415608f8
66acd000-77fe-1000-9115-d802415608fc,1096157436,Call of Duty®: Ghosts,https://marketplace.xbox.com/es-AR/Product/Call-of-Duty-Ghosts/66acd000-77fe-1000-9115-d802415608fc
66acd000-77fe-1000-9115-d80241560900,1096157440,BE: Venganza robótica,https://marketplace.xbox.com/es-AR/Product/BE-Venganza-rob%C3%B3tica/66acd000-77fe-1000-9115-d80241560900
66acd000-77fe-1000-9115-d80241560904,1096157444,TRANSFORMERS™: DS,https://marketplace.xbox.com/es-AR/Product/TRANSFORMERS-DS/66acd000-77fe-1000-9115-d80241560904
66acd000-77fe-1000-9115-d8024156090d,1096157453,Duck Dynasty,https://marketplace.xbox.com/es-AR/Product/Duck-Dynasty/66acd000-77fe-1000-9115-d8024156090d
66acd000-77fe-1000-9115-d80241560914,1096157460,COD: Advanced Warfare,https://marketplace.xbox.com/es-AR/Product/COD-Advanced-Warfare/66acd000-77fe-1000-9115-d80241560914
66acd000-77fe-1000-9115-d80241560915,1096157461,Activision CODE Themes,https://marketplace.xbox.com/es-AR/Product/Activision-CODE-Themes/66acd000-77fe-1000-9115-d80241560915
66acd000-77fe-1000-9115-d80241560919,1096157465,SBH,https://marketplace.xbox.com/es-AR/Product/SBH/66acd000-77fe-1000-9115-d80241560919
66acd000-77fe-1000-9115-d8024156091b,1096157467,Tony Hawk's® Pro Skater™ 5,https://marketplace.xbox.com/es-AR/Product/Tony-Hawks-Pro-Skater-5/66acd000-77fe-1000-9115-d8024156091b
66acd000-77fe-1000-9115-d8024156091d,1096157469,COD: Black Ops III,https://marketplace.xbox.com/es-AR/Product/COD-Black-Ops-III/66acd000-77fe-1000-9115-d8024156091d
66acd000-77fe-1000-9115-d80241560920,1096157472,Guitar Hero Live,https://marketplace.xbox.com/es-AR/Product/Guitar-Hero-Live/66acd000-77fe-1000-9115-d80241560920
66acd000-77fe-1000-9115-d80241560922,1096157474,Carlitos y Snoopy: El videojuego,https://marketplace.xbox.com/es-AR/Product/Carlitos-y-Snoopy-El-videojuego/66acd000-77fe-1000-9115-d80241560922
66acd000-77fe-1000-9115-d80241560923,1096157475,TRANSFORMERS: Dev,https://marketplace.xbox.com/es-AR/Product/TRANSFORMERS-Dev/66acd000-77fe-1000-9115-d80241560923
66acd000-77fe-1000-9115-d80241560924,1096157476,King’s Quest – Ch. 1,https://marketplace.xbox.com/es-AR/Product/Kings-Quest-Ch-1/66acd000-77fe-1000-9115-d80241560924
66acd000-77fe-1000-9115-d80241560926,1096157478,King's Quest,https://marketplace.xbox.com/es-AR/Product/Kings-Quest/66acd000-77fe-1000-9115-d80241560926
66acd000-77fe-1000-9115-d80241560927,1096157479,Edición Legendaria,https://marketplace.xbox.com/es-AR/Product/Edici%C3%B3n-Legendaria/66acd000-77fe-1000-9115-d80241560927
66acd000-77fe-1000-9115-d80241560928,1096157480,Edición de coleccionista,https://marketplace.xbox.com/es-AR/Product/Edici%C3%B3n-de-coleccionista/66acd000-77fe-1000-9115-d80241560928
66acd000-77fe-1000-9115-d80241560929,1096157481,Lote de Black Ops III,https://marketplace.xbox.com/es-AR/Product/Lote-de-Black-Ops-III/66acd000-77fe-1000-9115-d80241560929
66acd000-77fe-1000-9115-d8024156092d,1096157485,Lote Prototype®,https://marketplace.xbox.com/es-AR/Product/Lote-Prototype/66acd000-77fe-1000-9115-d8024156092d
66acd000-77fe-1000-9115-d80241560930,1096157488,Skylanders Imaginators,https://marketplace.xbox.com/es-AR/Product/Skylanders-Imaginators/66acd000-77fe-1000-9115-d80241560930
66acd000-77fe-1000-9115-d802415707dd,1096222685,BLAZBLUE CONTINUUM SHIFT EXTEND,https://marketplace.xbox.com/es-AR/Product/BLAZBLUE-CONTINUUM-SHIFT-EXTEND/66acd000-77fe-1000-9115-d802415707dd
66acd000-77fe-1000-9115-d802425307d5,1112737749,Fallout 3,https://marketplace.xbox.com/es-AR/Product/Fallout-3/66acd000-77fe-1000-9115-d802425307d5
66acd000-77fe-1000-9115-d802425307e0,1112737760,Fallout: New Vegas,https://marketplace.xbox.com/es-AR/Product/Fallout-New-Vegas/66acd000-77fe-1000-9115-d802425307e0
66acd000-77fe-1000-9115-d802425307e3,1112737763,Dishonored,https://marketplace.xbox.com/es-AR/Product/Dishonored/66acd000-77fe-1000-9115-d802425307e3
66acd000-77fe-1000-9115-d802425307e6,1112737766,Skyrim,https://marketplace.xbox.com/es-AR/Product/Skyrim/66acd000-77fe-1000-9115-d802425307e6
66acd000-77fe-1000-9115-d802425307ec,1112737772,RAGE,https://marketplace.xbox.com/es-AR/Product/RAGE/66acd000-77fe-1000-9115-d802425307ec
66acd000-77fe-1000-9115-d802425307f3,1112737779,Dishonored Game of the Year Edition,https://marketplace.xbox.com/es-AR/Product/Dishonored-Game-of-the-Year-Edition/66acd000-77fe-1000-9115-d802425307f3
66acd000-77fe-1000-9115-d802425307f4,1112737780,The Evil Within,https://marketplace.xbox.com/es-AR/Product/The-Evil-Within/66acd000-77fe-1000-9115-d802425307f4
66acd000-77fe-1000-9115-d802425307f5,1112737781,Wolfenstein: The New Order,https://marketplace.xbox.com/es-AR/Product/Wolfenstein-The-New-Order/66acd000-77fe-1000-9115-d802425307f5
66acd000-77fe-1000-9115-d802425307f9,1112737785,Morrowind,https://marketplace.xbox.com/es-AR/Product/Morrowind/66acd000-77fe-1000-9115-d802425307f9
66acd000-77fe-1000-9115-d802425607d4,1112934356,Descubriendo a los Robinsons,https://marketplace.xbox.com/es-AR/Product/Descubriendo-a-los-Robinsons/66acd000-77fe-1000-9115-d802425607d4
66acd000-77fe-1000-9115-d802425607de,1112934366,Bolt,https://marketplace.xbox.com/es-AR/Product/Bolt/66acd000-77fe-1000-9115-d802425607de
66acd000-77fe-1000-9115-d802425607e5,1112934373,Toy Story 3,https://marketplace.xbox.com/es-AR/Product/Toy-Story-3/66acd000-77fe-1000-9115-d802425607e5
66acd000-77fe-1000-9115-d802425607e7,1112934375,Split/Second,https://marketplace.xbox.com/es-AR/Product/Split-Second/66acd000-77fe-1000-9115-d802425607e7
66acd000-77fe-1000-9115-d802425607ed,1112934381,Tron: Evolution,https://marketplace.xbox.com/es-AR/Product/Tron-Evolution/66acd000-77fe-1000-9115-d802425607ed
66acd000-77fe-1000-9115-d802425607fe,1112934398,Cars 2 El Videojuego,https://marketplace.xbox.com/es-AR/Product/Cars-2-El-Videojuego/66acd000-77fe-1000-9115-d802425607fe
