Guid,Id,TitleName,MarketplaceUrl
66acd000-77fe-1000-9115-d80205040fa4,84152228,Zuma's Revenge,
66acd000-77fe-1000-9115-d802304807d1,810026961,Hulu Plus,
66acd000-77fe-1000-9115-d802304807d1,810026961,Hulu,
66acd000-77fe-1000-9115-d802304807d1,810026961,Hulu Plus,
66acd000-77fe-1000-9115-d802304e07d1,810420177,VEVO,
66acd000-77fe-1000-9115-d802305507d2,810878930,Foxtel On Xbox,
66acd000-77fe-1000-9115-d802314107d2,826345426,Redbox Instant,
66acd000-77fe-1000-9115-d802314d07d1,827131857,Tubi TV,
66acd000-77fe-1000-9115-d802325a07d1,844761041,VUDU Movies,
66acd000-77fe-1000-9115-d802333207d1,858916817,CinemaNow,
66acd000-77fe-1000-9115-d802333707d1,859244497,MUZU.TV,
66acd000-77fe-1000-9115-d80233390fa0,859377568,7 Wonders 3,
66acd000-77fe-1000-9115-d80233390fa1,859377569,Chainz 2: Relinked,
66acd000-77fe-1000-9115-d802334a07d1,860489681,Twitch,
66acd000-77fe-1000-9115-d802344107d1,876677073,Quickflix,
66acd000-77fe-1000-9115-d80235530fa0,894635936,Cubis Gold,
66acd000-77fe-1000-9115-d80235530fa1,894635937,Cubis® Gold 2,
66acd000-77fe-1000-9115-d80235530fa2,894635938,Ranch Rush 2,
66acd000-77fe-1000-9115-d802355a0fa0,895094688,Mahjongg Dimensions,
66acd000-77fe-1000-9115-d80236590fa0,911806368,TextTwist 2,
66acd000-77fe-1000-9115-d80236590fa1,911806369,Super TextTwist,
66acd000-77fe-1000-9115-d802394707d1,960956369,Netflix,
66acd000-77fe-1000-9115-d802413907d1,1094256593,Network Ten App,
66acd000-77fe-1000-9115-d802414a07d3,1095370707,黄金夢想曲Ｘ,
66acd000-77fe-1000-9115-d802415407d3,1096026067,Spectral Force 3,
66acd000-77fe-1000-9115-d802415607db,1096157147,X-Men:TheOfficialGame,
